,adm,country,link
0,99,Sao Tome And Principe,http://data.humdata.org/dataset/9746c0f7-9ed3-4a3f-890e-88bc19166770/resource/93b95d0e-7c77-4f48-afa4-21de1adda741/download/STP_adm1_gadm.zip
0,99,Sao Tome And Principe,http://data.humdata.org/dataset/9746c0f7-9ed3-4a3f-890e-88bc19166770/resource/48d873bf-3759-4399-8d16-b4de0adf608f/download/STPadm2gadm.zip
0,99,Equatorial Guinea,http://data.humdata.org/dataset/0c1a3093-c97d-48a2-a992-e652ebcbf05c/resource/51eb2e22-c51e-4d39-a131-3a86b5b6d55b/download/gnq_admbndp0_1m_gaul.shp_.zip
0,99,Equatorial Guinea,http://data.humdata.org/dataset/0c1a3093-c97d-48a2-a992-e652ebcbf05c/resource/11f4484b-1662-4c8c-83d8-71383a619558/download/gnqadm1gaul.zip
0,99,Gabon,http://data.humdata.org/dataset/d8d992f3-5374-448f-a3d5-bed7c1925a11/resource/06f92c77-6f35-42e8-84cc-37d7674c4ad8/download/gab_admbndp0_1m_salb.zip
0,99,Gabon,http://data.humdata.org/dataset/d8d992f3-5374-448f-a3d5-bed7c1925a11/resource/2c7a6d25-4473-458f-87b9-1df0367564ab/download/gabadmbndp11msalb.zip
0,99,Gabon,http://data.humdata.org/dataset/d8d992f3-5374-448f-a3d5-bed7c1925a11/resource/46463ad7-36e0-401d-9608-ef4d360c32fe/download/gabadmbndp21msalb.shp.zip
0,99,Uganda,http://data.humdata.org/dataset/5ebd6596-f066-450a-94eb-d4024aaebeee/resource/db160bd8-08e6-42ce-adbb-2bbd234bd611/download/uganda_parish2006_point.zip
0,99,Uganda,http://data.humdata.org/dataset/2595da7b-a3b9-4a35-a288-24e1c0a7b323/resource/e6a5e655-fe43-4393-b23a-bcef566acf3c/download/uganda_parish2010.zip
0,99,Djibouti,http://data.humdata.org/dataset/48456bbc-e7f0-428f-a41d-753ef0f66e43/resource/2bc35d7a-5c7a-43f4-9718-8b0abfc58fad/download/djiadmin11996fews.zip
0,99,Djibouti,http://data.humdata.org/dataset/7545b743-379d-44a4-88f3-cdac02019422/resource/bac7f725-9683-4228-903e-b4ad9608bf2d/download/djiadmin31996fews.zip
0,99,Djibouti,http://data.humdata.org/dataset/43b4fc00-3192-48b3-b0f3-765d0325670e/resource/0877365f-7da1-475c-9b99-4d397bfb5e63/download/djiadmin21996fews.zip
0,99,Eritrea,http://data.humdata.org/dataset/99960eda-9c9d-47d6-b1dc-4de73439d283/resource/a643724d-5e99-4a44-8423-2ec4d5a91501/download/eriadmin2.zip
0,99,Eritrea,http://data.humdata.org/dataset/2025e742-8b5a-4f72-aac5-a28e96ce3cb8/resource/45277d47-3a55-4939-8b5a-12713b25a743/download/eriadmin1.zip
0,99,Rwanda,http://data.humdata.org/dataset/82a51550-f7c3-4f25-9ccc-7af1aeb89425/resource/d2708930-d91c-408e-ac3b-3d273a75dc4d/download/rwaadmin32006nisr.zip
0,99,Rwanda,http://data.humdata.org/dataset/de16a690-8b56-4ad4-ad30-2d491fceac0a/resource/f2129555-fbcf-40ba-a275-5271d6c40a6a/download/rwaadmin22006nisr.zip
0,5,Nepal,http://data.humdata.org/dataset/b01957fd-00ed-4763-9437-7ef1ee4f347d/resource/113b54cb-bcea-4e0a-8bd9-9c15aefcff95/download/npl-polbnda-adm5-wad-25k-50k-sdn-wgs84-shp.zip
0,99,Nepal,http://data.humdata.org/dataset/4ce820eb-2eb0-4c11-9cb8-587b042ce271/resource/50aea0ef-c0ca-41ee-b3fc-8a0eb0c6bfab/download/npl-polbnda-int-25k-50k-sdn-wgs84-shp.zip
0,99,Nepal,http://data.humdata.org/dataset/2090ad5d-ef14-4484-87d5-41c4ba84b392/resource/9d2810a9-4876-4e5b-8c6b-6699c2e9abac/download/sdp-admn-ad4-py-s0-surveydept-pp-vdc-municiplaity-merged.zip
0,99,Nepal,http://data.humdata.org/dataset/2090ad5d-ef14-4484-87d5-41c4ba84b392/resource/49df1984-61f4-4106-80b6-0a9f11a36f1e/download/npl-polbnda-adm4-vdc-25k-50k-sdn-wgs84-shp.zip
0,99,Nepal,http://data.humdata.org/dataset/4dda502e-d891-479c-b044-24b90f41d9c1/resource/8db0ea32-f0c5-4958-9ef0-68d4260ba308/download/npl-polbnda-adm2-zon-25k-50k-sdn-wgs84-shp.zip
0,99,Nepal,http://data.humdata.org/dataset/029d6ddd-df26-4f00-8d10-b95c66a5c247/resource/aad689cc-4f3b-45f1-b807-f54cc53870f2/download/npl-polbnda-adm1-reg-25k-50k-sdn-wgs84-shp.zip
