;adm;country;link;name;filter
0;3;Nigeria;http://data.humdata.org/dataset/81ac1d38-f603-4a98-804d-325c658599a3/resource/7a549ab8-2c2b-4d76-bc56-9d63eb532b16/download/nga_admbnda_adm3_osgof_eha_itos.zip;nga_admbnda_adm3_osgof_eha_itos.zip;[{'field_name': 'ogc_fid', 'data_type': 'integer'}, {'field_name': 'wkb_geometry', 'data_type': 'USER-DEFINED'}, {'field_name': 'admin3name', 'data_type': 'character varying'}, {'field_name': 'admin3pcod', 'data_type': 'character varying'}, {'field_name': 'admin3refn', 'data_type': 'character varying'}, {'field_name': 'admin3altn', 'data_type': 'character varying'}, {'field_name': 'admin3al_1', 'data_type': 'character varying'}, {'field_name': 'admin2name', 'data_type': 'character varying'}, {'field_name': 'admin2pcod', 'data_type': 'character varying'}, {'field_name': 'admin1name', 'data_type': 'character varying'}, {'field_name': 'admin1pcod', 'data_type': 'character varying'}, {'field_name': 'admin0name', 'data_type': 'character varying'}, {'field_name': 'admin0pcod', 'data_type': 'character varying'}, {'field_name': 'date', 'data_type': 'date'}, {'field_name': 'validon', 'data_type': 'date'}, {'field_name': 'validto', 'data_type': 'date'}, {'field_name': 'shape_leng', 'data_type': 'character varying'}, {'field_name': 'shape_area', 'data_type': 'character varying'}]
0;;Nigeria;http://data.humdata.org/dataset/81ac1d38-f603-4a98-804d-325c658599a3/resource/8753e96e-bdd9-4467-87de-2e0c5d45c1e8/download/nga_admbndl_admALL_osgof_eha_itos.zip;nga_admbndl_admALL_osgof_eha_itos.zip;[{'field_name': 'ogc_fid', 'data_type': 'integer'}, {'field_name': 'wkb_geometry', 'data_type': 'USER-DEFINED'}, {'field_name': 'adminlevel', 'data_type': 'numeric'}, {'field_name': 'date', 'data_type': 'date'}, {'field_name': 'validon', 'data_type': 'date'}, {'field_name': 'validto', 'data_type': 'date'}, {'field_name': 'shape_leng', 'data_type': 'character varying'}]
0;;Nigeria;http://data.humdata.org/dataset/81ac1d38-f603-4a98-804d-325c658599a3/resource/6cc2c094-44fc-46c0-9266-845b98278fc4/download/wrl_polbnda_int_1m_uncs.zip;wrl_polbnda_int_1m_uncs.zip;#N/A
0;;Nigeria;http://data.humdata.org/dataset/a1d24d7c-1341-46ce-9a61-66a57f0bd5d4/resource/2ec41083-81a6-4271-b099-bf9c34fe34ed/download/nga_borno_ward_shapefiles_20102016.zip;nga_borno_ward_shapefiles_20102016.zip;[{'field_name': 'ogc_fid', 'data_type': 'integer'}, {'field_name': 'wkb_geometry', 'data_type': 'USER-DEFINED'}, {'field_name': 'objectid', 'data_type': 'numeric'}, {'field_name': 'wardcode', 'data_type': 'character varying'}, {'field_name': 'wardname', 'data_type': 'character varying'}, {'field_name': 'lgacode', 'data_type': 'character varying'}, {'field_name': 'urban', 'data_type': 'character varying'}, {'field_name': 'source', 'data_type': 'character varying'}, {'field_name': 'timestamp', 'data_type': 'date'}, {'field_name': 'amapcode', 'data_type': 'character varying'}, {'field_name': 'shape_star', 'data_type': 'character varying'}, {'field_name': 'shape_stle', 'data_type': 'character varying'}, {'field_name': 'idps', 'data_type': 'numeric'}]
0;;Nigeria;http://data.humdata.org/dataset/a1d24d7c-1341-46ce-9a61-66a57f0bd5d4/resource/b4925170-e94e-41f3-a4f3-919d25fe576b/download/Borno_Admin1_Boundaries_States.zip;Borno_Admin1_Boundaries_States.zip;#N/A
0;;Nigeria;http://data.humdata.org/dataset/a1d24d7c-1341-46ce-9a61-66a57f0bd5d4/resource/00704b7f-6137-4832-852b-6ad6d7142403/download/Borno_Admin2_Boundaries_LGA.zip;Borno_Admin2_Boundaries_LGA.zip;#N/A
0;;Nigeria;http://data.humdata.org/dataset/a7f62e7c-17ef-43d2-bfbd-cf9c5cdf5b89/resource/9b7ca99b-465b-4836-9992-264d44f36db1/download/Nigeria_international_boundaries.zip;Nigeria_international_boundaries.zip;[{'field_name': 'ogc_fid', 'data_type': 'integer'}, {'field_name': 'wkb_geometry', 'data_type': 'USER-DEFINED'}, {'field_name': 'iso3_code', 'data_type': 'character varying'}, {'field_name': 'status', 'data_type': 'character varying'}, {'field_name': 'capital', 'data_type': 'character varying'}, {'field_name': 'terr_id', 'data_type': 'numeric'}, {'field_name': 'terr_name', 'data_type': 'character varying'}, {'field_name': 'color_code', 'data_type': 'character varying'}, {'field_name': 'shape_leng', 'data_type': 'character varying'}, {'field_name': 'shape_area', 'data_type': 'character varying'}]
0;;Nigeria;http://data.humdata.org/dataset/707aae55-ae4a-49dd-bb30-73f9fb55e569/resource/e1b2a9b5-a68d-4e67-bc61-da9983741956/download/nigeria_polbnda_admin_0_unsalb.zip;nigeria_polbnda_admin_0_unsalb.zip;[{'field_name': 'ogc_fid', 'data_type': 'integer'}, {'field_name': 'wkb_geometry', 'data_type': 'USER-DEFINED'}, {'field_name': 'objectid', 'data_type': 'numeric'}, {'field_name': 'iso3_code', 'data_type': 'character varying'}, {'field_name': 'status', 'data_type': 'character varying'}, {'field_name': 'capital', 'data_type': 'character varying'}, {'field_name': 'terr_id', 'data_type': 'numeric'}, {'field_name': 'terr_name', 'data_type': 'character varying'}, {'field_name': 'color_code', 'data_type': 'character varying'}, {'field_name': 'shape_leng', 'data_type': 'character varying'}, {'field_name': 'shape_le_1', 'data_type': 'character varying'}, {'field_name': 'shape_area', 'data_type': 'character varying'}]
0;;Nigeria;http://data.humdata.org/dataset/707aae55-ae4a-49dd-bb30-73f9fb55e569/resource/89fd13e1-367c-4a2d-ac2c-2b123d1c7b73/download/nigeria_polbnda_admin_1_unsalb.zip;nigeria_polbnda_admin_1_unsalb.zip;[{'field_name': 'ogc_fid', 'data_type': 'integer'}, {'field_name': 'wkb_geometry', 'data_type': 'USER-DEFINED'}, {'field_name': 'cntry_name', 'data_type': 'character varying'}, {'field_name': 'cntry_code', 'data_type': 'character varying'}, {'field_name': 'adm1_name', 'data_type': 'character varying'}, {'field_name': 'adm1_code', 'data_type': 'character varying'}, {'field_name': 'hrparent', 'data_type': 'character varying'}, {'field_name': 'shape_leng', 'data_type': 'character varying'}, {'field_name': 'shape_area', 'data_type': 'character varying'}]
0;;Nigeria;http://data.humdata.org/dataset/707aae55-ae4a-49dd-bb30-73f9fb55e569/resource/06ad393a-fff4-4442-82a7-32122b458553/download/nigeria_polbnda_admin_2_unsalb.zip;nigeria_polbnda_admin_2_unsalb.zip;[{'field_name': 'ogc_fid', 'data_type': 'integer'}, {'field_name': 'wkb_geometry', 'data_type': 'USER-DEFINED'}, {'field_name': 'shape_leng', 'data_type': 'character varying'}]
0;0;Oman;http://data.humdata.org/dataset/da87f54e-64bd-4cf4-bd31-3fc520f94609/resource/197d524e-1cf7-40f9-93e3-bb987629b846/download/OMN_adm0.zip;Admin 0;[{'field_name': 'ogc_fid', 'data_type': 'integer'}, {'field_name': 'wkb_geometry', 'data_type': 'USER-DEFINED'}, {'field_name': 'id_0', 'data_type': 'numeric'}, {'field_name': 'iso', 'data_type': 'character varying'}, {'field_name': 'name_engli', 'data_type': 'character varying'}, {'field_name': 'name_iso', 'data_type': 'character varying'}, {'field_name': 'name_fao', 'data_type': 'character varying'}, {'field_name': 'name_local', 'data_type': 'character varying'}, {'field_name': 'name_obsol', 'data_type': 'character varying'}, {'field_name': 'name_varia', 'data_type': 'character varying'}, {'field_name': 'name_nonla', 'data_type': 'character varying'}, {'field_name': 'name_frenc', 'data_type': 'character varying'}, {'field_name': 'name_spani', 'data_type': 'character varying'}, {'field_name': 'name_russi', 'data_type': 'character varying'}, {'field_name': 'name_arabi', 'data_type': 'character varying'}, {'field_name': 'name_chine', 'data_type': 'character varying'}, {'field_name': 'waspartof', 'data_type': 'character varying'}, {'field_name': 'contains', 'data_type': 'character varying'}, {'field_name': 'sovereign', 'data_type': 'character varying'}, {'field_name': 'iso2', 'data_type': 'character varying'}, {'field_name': 'www', 'data_type': 'character varying'}, {'field_name': 'fips', 'data_type': 'character varying'}, {'field_name': 'ison', 'data_type': 'character varying'}, {'field_name': 'validfr', 'data_type': 'character varying'}, {'field_name': 'validto', 'data_type': 'character varying'}, {'field_name': 'pop2000', 'data_type': 'character varying'}, {'field_name': 'sqkm', 'data_type': 'character varying'}, {'field_name': 'popsqkm', 'data_type': 'character varying'}, {'field_name': 'unregion1', 'data_type': 'character varying'}, {'field_name': 'unregion2', 'data_type': 'character varying'}, {'field_name': 'developing', 'data_type': 'character varying'}, {'field_name': 'cis', 'data_type': 'character varying'}, {'field_name': 'transition', 'data_type': 'character varying'}, {'field_name': 'oecd', 'data_type': 'character varying'}, {'field_name': 'wbregion', 'data_type': 'character varying'}, {'field_name': 'wbincome', 'data_type': 'character varying'}, {'field_name': 'wbdebt', 'data_type': 'character varying'}, {'field_name': 'wbother', 'data_type': 'character varying'}, {'field_name': 'ceeac', 'data_type': 'character varying'}, {'field_name': 'cemac', 'data_type': 'character varying'}, {'field_name': 'ceplg', 'data_type': 'character varying'}, {'field_name': 'comesa', 'data_type': 'character varying'}, {'field_name': 'eac', 'data_type': 'character varying'}, {'field_name': 'ecowas', 'data_type': 'character varying'}, {'field_name': 'igad', 'data_type': 'character varying'}, {'field_name': 'ioc', 'data_type': 'character varying'}, {'field_name': 'mru', 'data_type': 'character varying'}, {'field_name': 'sacu', 'data_type': 'character varying'}, {'field_name': 'uemoa', 'data_type': 'character varying'}, {'field_name': 'uma', 'data_type': 'character varying'}, {'field_name': 'palop', 'data_type': 'character varying'}, {'field_name': 'parta', 'data_type': 'character varying'}, {'field_name': 'cacm', 'data_type': 'character varying'}, {'field_name': 'eurasec', 'data_type': 'character varying'}, {'field_name': 'agadir', 'data_type': 'character varying'}, {'field_name': 'saarc', 'data_type': 'character varying'}, {'field_name': 'asean', 'data_type': 'character varying'}, {'field_name': 'nafta', 'data_type': 'character varying'}, {'field_name': 'gcc', 'data_type': 'character varying'}, {'field_name': 'csn', 'data_type': 'character varying'}, {'field_name': 'caricom', 'data_type': 'character varying'}, {'field_name': 'eu', 'data_type': 'character varying'}, {'field_name': 'can', 'data_type': 'character varying'}, {'field_name': 'acp', 'data_type': 'character varying'}, {'field_name': 'landlocked', 'data_type': 'character varying'}, {'field_name': 'aosis', 'data_type': 'character varying'}, {'field_name': 'sids', 'data_type': 'character varying'}, {'field_name': 'islands', 'data_type': 'character varying'}, {'field_name': 'ldc', 'data_type': 'character varying'}]
0;1;Oman;http://data.humdata.org/dataset/da87f54e-64bd-4cf4-bd31-3fc520f94609/resource/36dee86a-5d84-4a37-8f29-e7f15e9e55eb/download/OMN_adm1.zip;Admin 1;[{'field_name': 'ogc_fid', 'data_type': 'integer'}, {'field_name': 'wkb_geometry', 'data_type': 'USER-DEFINED'}, {'field_name': 'id_0', 'data_type': 'numeric'}, {'field_name': 'iso', 'data_type': 'character varying'}, {'field_name': 'name_0', 'data_type': 'character varying'}, {'field_name': 'id_1', 'data_type': 'numeric'}, {'field_name': 'name_1', 'data_type': 'character varying'}, {'field_name': 'hasc_1', 'data_type': 'character varying'}, {'field_name': 'ccn_1', 'data_type': 'numeric'}, {'field_name': 'cca_1', 'data_type': 'character varying'}, {'field_name': 'type_1', 'data_type': 'character varying'}, {'field_name': 'engtype_1', 'data_type': 'character varying'}, {'field_name': 'nl_name_1', 'data_type': 'character varying'}, {'field_name': 'varname_1', 'data_type': 'character varying'}]
0;2;Oman;http://data.humdata.org/dataset/da87f54e-64bd-4cf4-bd31-3fc520f94609/resource/fae5d130-099b-4bbd-b0d1-99e091d4166d/download/OMN_adm2.zip;Admin 2;[{'field_name': 'ogc_fid', 'data_type': 'integer'}, {'field_name': 'wkb_geometry', 'data_type': 'USER-DEFINED'}, {'field_name': 'id_0', 'data_type': 'numeric'}, {'field_name': 'iso', 'data_type': 'character varying'}, {'field_name': 'name_0', 'data_type': 'character varying'}, {'field_name': 'id_1', 'data_type': 'numeric'}, {'field_name': 'name_1', 'data_type': 'character varying'}, {'field_name': 'id_2', 'data_type': 'numeric'}, {'field_name': 'name_2', 'data_type': 'character varying'}, {'field_name': 'hasc_2', 'data_type': 'character varying'}, {'field_name': 'ccn_2', 'data_type': 'numeric'}, {'field_name': 'cca_2', 'data_type': 'character varying'}, {'field_name': 'type_2', 'data_type': 'character varying'}, {'field_name': 'engtype_2', 'data_type': 'character varying'}, {'field_name': 'nl_name_2', 'data_type': 'character varying'}, {'field_name': 'varname_2', 'data_type': 'character varying'}]
0;;Oman;http://data.humdata.org/dataset/da87f54e-64bd-4cf4-bd31-3fc520f94609/resource/1a91b477-618a-4a2b-b477-d99baa0e4135/download/Gov_Capital.zip;Capitals;[{'field_name': 'ogc_fid', 'data_type': 'integer'}, {'field_name': 'wkb_geometry', 'data_type': 'USER-DEFINED'}, {'field_name': 'name', 'data_type': 'character varying'}, {'field_name': 'admin1', 'data_type': 'character varying'}, {'field_name': 'longitude', 'data_type': 'character varying'}, {'field_name': 'latitude', 'data_type': 'character varying'}, {'field_name': 'iso3', 'data_type': 'character varying'}, {'field_name': 'country', 'data_type': 'character varying'}, {'field_name': 'islandname', 'data_type': 'character varying'}, {'field_name': 'class', 'data_type': 'numeric'}]
0;;Oman;http://data.humdata.org/dataset/da87f54e-64bd-4cf4-bd31-3fc520f94609/resource/1913cbe4-55af-489b-8417-827112190e95/download/OMN_PLACES_ESRI.zip;Populated Places;[{'field_name': 'ogc_fid', 'data_type': 'integer'}, {'field_name': 'wkb_geometry', 'data_type': 'USER-DEFINED'}, {'field_name': 'name', 'data_type': 'character varying'}, {'field_name': 'lang', 'data_type': 'numeric'}, {'field_name': 'admin1', 'data_type': 'character varying'}, {'field_name': 'islandname', 'data_type': 'character varying'}, {'field_name': 'country', 'data_type': 'character varying'}, {'field_name': 'cntry_fips', 'data_type': 'character varying'}, {'field_name': 'cntry_iso', 'data_type': 'character varying'}, {'field_name': 'type', 'data_type': 'numeric'}, {'field_name': 'class', 'data_type': 'numeric'}, {'field_name': 'popest', 'data_type': 'character varying'}, {'field_name': 'longitude', 'data_type': 'character varying'}, {'field_name': 'latitude', 'data_type': 'character varying'}, {'field_name': 'rendition', 'data_type': 'numeric'}, {'field_name': 'id', 'data_type': 'character varying'}, {'field_name': 'fid_1', 'data_type': 'character varying'}]
0;0;Pakistan;http://data.humdata.org/dataset/4cb4dfb9-c10b-4213-bddf-2633567e9a06/resource/73686a20-11b8-47a1-83d9-3d35b12b0719/download/Pak_adm0_gaul.zip;Pak_adm0_gaul.zip;[{'field_name': 'ogc_fid', 'data_type': 'integer'}, {'field_name': 'wkb_geometry', 'data_type': 'USER-DEFINED'}, {'field_name': 'area', 'data_type': 'character varying'}, {'field_name': 'perimeter', 'data_type': 'character varying'}, {'field_name': 'g2005_0000', 'data_type': 'numeric'}, {'field_name': 'g2005_0001', 'data_type': 'numeric'}, {'field_name': 'adm0_code', 'data_type': 'character varying'}, {'field_name': 'adm0_name', 'data_type': 'character varying'}, {'field_name': 'start_year', 'data_type': 'character varying'}, {'field_name': 'expiry_yea', 'data_type': 'character varying'}, {'field_name': 'last_updat', 'data_type': 'character varying'}, {'field_name': 'continent_', 'data_type': 'character varying'}, {'field_name': 'region_', 'data_type': 'character varying'}, {'field_name': 'hrpcode', 'data_type': 'character varying'}, {'field_name': 'hrname', 'data_type': 'character varying'}]
0;0;Pakistan;http://data.humdata.org/dataset/4cb4dfb9-c10b-4213-bddf-2633567e9a06/resource/6e3a6234-621c-4d18-9cb2-ee3cf17a5aba/download/Pak_adm0_gaul_neighbouring.zip;Pak_adm0_gaul_neighbouring.zip;[{'field_name': 'ogc_fid', 'data_type': 'integer'}, {'field_name': 'wkb_geometry', 'data_type': 'USER-DEFINED'}, {'field_name': 'area', 'data_type': 'character varying'}, {'field_name': 'perimeter', 'data_type': 'character varying'}, {'field_name': 'g2005_0000', 'data_type': 'numeric'}, {'field_name': 'g2005_0001', 'data_type': 'numeric'}, {'field_name': 'adm0_code', 'data_type': 'character varying'}, {'field_name': 'adm0_name', 'data_type': 'character varying'}, {'field_name': 'start_year', 'data_type': 'character varying'}, {'field_name': 'expiry_yea', 'data_type': 'character varying'}, {'field_name': 'last_updat', 'data_type': 'character varying'}, {'field_name': 'continent_', 'data_type': 'character varying'}, {'field_name': 'region_', 'data_type': 'character varying'}]
0;1;Pakistan;http://data.humdata.org/dataset/e8b7a131-7b21-473c-ac93-366318a5c1ab/resource/7d84a103-d25f-4cf7-9898-0516f6077bbf/download/Pak_adm1_pco_20110324.zip;Pak_adm1_pco_20110324.zip;[{'field_name': 'ogc_fid', 'data_type': 'integer'}, {'field_name': 'wkb_geometry', 'data_type': 'USER-DEFINED'}, {'field_name': 'province', 'data_type': 'character varying'}, {'field_name': 'province_c', 'data_type': 'character varying'}, {'field_name': 'hrname', 'data_type': 'character varying'}, {'field_name': 'hrpcode', 'data_type': 'character varying'}, {'field_name': 'hrparent', 'data_type': 'character varying'}, {'field_name': 'lon', 'data_type': 'character varying'}, {'field_name': 'lat', 'data_type': 'character varying'}]
0;3;Pakistan;http://data.humdata.org/dataset/bbd5c699-ea35-4635-b80a-d58636320a47/resource/eaee9a41-521d-4083-a580-92dbc2220b82/download/pak_adm3_pco_20150528.zip;pak_adm3_pco_20150528.zip;[{'field_name': 'ogc_fid', 'data_type': 'integer'}, {'field_name': 'wkb_geometry', 'data_type': 'USER-DEFINED'}, {'field_name': 'province', 'data_type': 'character varying'}, {'field_name': 'province_c', 'data_type': 'character varying'}, {'field_name': 'district', 'data_type': 'character varying'}, {'field_name': 'district_c', 'data_type': 'numeric'}, {'field_name': 'tehsil', 'data_type': 'character varying'}, {'field_name': 'tehsil_c', 'data_type': 'character varying'}, {'field_name': 'remarks', 'data_type': 'character varying'}, {'field_name': 't_name', 'data_type': 'character varying'}, {'field_name': 'cen_lat', 'data_type': 'character varying'}, {'field_name': 'cen_lon', 'data_type': 'character varying'}, {'field_name': 'hrname', 'data_type': 'character varying'}, {'field_name': 'hrpcode', 'data_type': 'character varying'}, {'field_name': 'hrparent', 'data_type': 'character varying'}]
0;2;Pakistan;http://data.humdata.org/dataset/44c2b2a4-b1cb-49d3-8299-0e544f1cab52/resource/19a7b974-cd62-4514-ae07-405369fccdd6/download/pak_adm2_pco_20150528.zip;pak_adm2_pco_20150528.zip;[{'field_name': 'ogc_fid', 'data_type': 'integer'}, {'field_name': 'wkb_geometry', 'data_type': 'USER-DEFINED'}, {'field_name': 'objectid', 'data_type': 'numeric'}, {'field_name': 'province', 'data_type': 'character varying'}, {'field_name': 'province_c', 'data_type': 'character varying'}, {'field_name': 'district', 'data_type': 'character varying'}, {'field_name': 'district_c', 'data_type': 'numeric'}, {'field_name': 'shape_leng', 'data_type': 'character varying'}, {'field_name': 'shape_area', 'data_type': 'character varying'}, {'field_name': 'hrname', 'data_type': 'character varying'}, {'field_name': 'hrpcode', 'data_type': 'character varying'}, {'field_name': 'hrparent', 'data_type': 'character varying'}]
0;;Pakistan;http://data.humdata.org/dataset/198064b8-100c-4a21-8d0f-fadf6d5dbcb2/resource/b6197814-3b01-4c46-a3b5-0d49aef4ae31/download/pak_adm4_2010floodaffected_pco_20150826.zip;pak_adm4_2010floodaffected_pco_20150826.zip;[{'field_name': 'ogc_fid', 'data_type': 'integer'}, {'field_name': 'wkb_geometry', 'data_type': 'USER-DEFINED'}, {'field_name': 'province', 'data_type': 'character varying'}, {'field_name': 'province_c', 'data_type': 'numeric'}, {'field_name': 'district', 'data_type': 'character varying'}, {'field_name': 'district_c', 'data_type': 'numeric'}, {'field_name': 'tehsil', 'data_type': 'character varying'}, {'field_name': 'tehsil_c', 'data_type': 'numeric'}, {'field_name': 'uc', 'data_type': 'character varying'}, {'field_name': 'uc_c', 'data_type': 'numeric'}, {'field_name': 'uc_name', 'data_type': 'character varying'}, {'field_name': 'm_20110207', 'data_type': 'numeric'}, {'field_name': 'm_20110301', 'data_type': 'numeric'}, {'field_name': 'm_20110322', 'data_type': 'numeric'}, {'field_name': 'uc_code', 'data_type': 'character varying'}, {'field_name': 'hrname', 'data_type': 'character varying'}, {'field_name': 'hrpcode', 'data_type': 'character varying'}, {'field_name': 'hrparent', 'data_type': 'character varying'}]
0;2;Papua New Guinea;http://data.humdata.org/dataset/2ae8b5d6-a23a-448a-b68a-cba505a75371/resource/2d447912-198f-41cc-a3ca-a2daeb31a5f9/download/PNG_polbnd_adm2_2015_nso.zip;PNG_polbnd_adm2_2015_nso.zip;[{'field_name': 'ogc_fid', 'data_type': 'integer'}, {'field_name': 'wkb_geometry', 'data_type': 'USER-DEFINED'}, {'field_name': 'objectid', 'data_type': 'numeric'}, {'field_name': 'id', 'data_type': 'numeric'}, {'field_name': 'fromnode', 'data_type': 'numeric'}, {'field_name': 'tonode', 'data_type': 'numeric'}, {'field_name': 'leftpolygo', 'data_type': 'numeric'}, {'field_name': 'rightpolyg', 'data_type': 'numeric'}, {'field_name': 'shape_leng', 'data_type': 'character varying'}]
0;1;Papua New Guinea;http://data.humdata.org/dataset/42226b95-546b-4518-8f32-6548b4f11f49/resource/b0fd08ce-5f3e-4579-b215-374c68e2152f/download/PNG_polbnd_adm1_2015_nso.zip;PNG_polbnd_adm1_2015_nso.zip;[{'field_name': 'ogc_fid', 'data_type': 'integer'}, {'field_name': 'wkb_geometry', 'data_type': 'USER-DEFINED'}, {'field_name': 'objectid', 'data_type': 'numeric'}, {'field_name': 'id', 'data_type': 'numeric'}, {'field_name': 'fromnode', 'data_type': 'numeric'}, {'field_name': 'tonode', 'data_type': 'numeric'}, {'field_name': 'leftpolyg', 'data_type': 'numeric'}, {'field_name': 'rightpoly', 'data_type': 'numeric'}, {'field_name': 'shape_leng', 'data_type': 'character varying'}]
0;0;Papua New Guinea;http://data.humdata.org/dataset/f260301d-c32f-4e9e-a7d6-05bde2f70b6b/resource/7f8051bc-cff3-4271-a309-8d47b1562ed5/download/PNG_polbnd_adm0_2015_nso.zip;PNG_polbnd_adm0_2015_nso.zip;[{'field_name': 'ogc_fid', 'data_type': 'integer'}, {'field_name': 'wkb_geometry', 'data_type': 'USER-DEFINED'}, {'field_name': 'objectid_1', 'data_type': 'numeric'}, {'field_name': 'objectid', 'data_type': 'numeric'}, {'field_name': 'id_0', 'data_type': 'numeric'}, {'field_name': 'iso', 'data_type': 'character varying'}, {'field_name': 'name_0', 'data_type': 'character varying'}, {'field_name': 'objectid_2', 'data_type': 'numeric'}, {'field_name': 'iso3', 'data_type': 'character varying'}, {'field_name': 'name_engli', 'data_type': 'character varying'}, {'field_name': 'name_iso', 'data_type': 'character varying'}, {'field_name': 'name_fao', 'data_type': 'character varying'}, {'field_name': 'name_local', 'data_type': 'character varying'}, {'field_name': 'name_obsol', 'data_type': 'character varying'}, {'field_name': 'name_varia', 'data_type': 'character varying'}, {'field_name': 'name_nonla', 'data_type': 'character varying'}, {'field_name': 'name_frenc', 'data_type': 'character varying'}, {'field_name': 'name_spani', 'data_type': 'character varying'}, {'field_name': 'name_russi', 'data_type': 'character varying'}, {'field_name': 'name_arabi', 'data_type': 'character varying'}, {'field_name': 'name_chine', 'data_type': 'character varying'}, {'field_name': 'waspartof', 'data_type': 'character varying'}, {'field_name': 'contains', 'data_type': 'character varying'}, {'field_name': 'sovereign', 'data_type': 'character varying'}, {'field_name': 'iso2', 'data_type': 'character varying'}, {'field_name': 'www', 'data_type': 'character varying'}, {'field_name': 'fips', 'data_type': 'character varying'}, {'field_name': 'ison', 'data_type': 'character varying'}, {'field_name': 'validfr', 'data_type': 'character varying'}, {'field_name': 'validto', 'data_type': 'character varying'}, {'field_name': 'pop2000', 'data_type': 'character varying'}, {'field_name': 'sqkm', 'data_type': 'character varying'}, {'field_name': 'popsqkm', 'data_type': 'character varying'}, {'field_name': 'unregion1', 'data_type': 'character varying'}, {'field_name': 'unregion2', 'data_type': 'character varying'}, {'field_name': 'developing', 'data_type': 'character varying'}, {'field_name': 'cis', 'data_type': 'character varying'}, {'field_name': 'transition', 'data_type': 'character varying'}, {'field_name': 'oecd', 'data_type': 'character varying'}, {'field_name': 'wbregion', 'data_type': 'character varying'}, {'field_name': 'wbincome', 'data_type': 'character varying'}, {'field_name': 'wbdebt', 'data_type': 'character varying'}, {'field_name': 'wbother', 'data_type': 'character varying'}, {'field_name': 'ceeac', 'data_type': 'character varying'}, {'field_name': 'cemac', 'data_type': 'character varying'}, {'field_name': 'ceplg', 'data_type': 'character varying'}, {'field_name': 'comesa', 'data_type': 'character varying'}, {'field_name': 'eac', 'data_type': 'character varying'}, {'field_name': 'ecowas', 'data_type': 'character varying'}, {'field_name': 'igad', 'data_type': 'character varying'}, {'field_name': 'ioc', 'data_type': 'character varying'}, {'field_name': 'mru', 'data_type': 'character varying'}, {'field_name': 'sacu', 'data_type': 'character varying'}, {'field_name': 'uemoa', 'data_type': 'character varying'}, {'field_name': 'uma', 'data_type': 'character varying'}, {'field_name': 'palop', 'data_type': 'character varying'}, {'field_name': 'parta', 'data_type': 'character varying'}, {'field_name': 'cacm', 'data_type': 'character varying'}, {'field_name': 'eurasec', 'data_type': 'character varying'}, {'field_name': 'agadir', 'data_type': 'character varying'}, {'field_name': 'saarc', 'data_type': 'character varying'}, {'field_name': 'asean', 'data_type': 'character varying'}, {'field_name': 'nafta', 'data_type': 'character varying'}, {'field_name': 'gcc', 'data_type': 'character varying'}, {'field_name': 'csn', 'data_type': 'character varying'}, {'field_name': 'caricom', 'data_type': 'character varying'}, {'field_name': 'eu', 'data_type': 'character varying'}, {'field_name': 'can', 'data_type': 'character varying'}, {'field_name': 'acp', 'data_type': 'character varying'}, {'field_name': 'landlocked', 'data_type': 'character varying'}, {'field_name': 'aosis', 'data_type': 'character varying'}, {'field_name': 'sids', 'data_type': 'character varying'}, {'field_name': 'islands', 'data_type': 'character varying'}, {'field_name': 'ldc', 'data_type': 'character varying'}, {'field_name': 'shape_leng', 'data_type': 'character varying'}, {'field_name': 'hrname', 'data_type': 'character varying'}, {'field_name': 'hrpcode', 'data_type': 'character varying'}, {'field_name': 'hrparent', 'data_type': 'character varying'}, {'field_name': 'shape_le_1', 'data_type': 'character varying'}, {'field_name': 'shape_area', 'data_type': 'character varying'}]
